match_id,venue,team_1,team_2,match_type,toss_winner,toss_decision,match_winner
1382163,"Shere Bangla National Stadium, Mirpur",Bangladesh,India,T20,India,field,India
1382164,"Shere Bangla National Stadium, Mirpur",India,Bangladesh,T20,India,bat,India
1382165,"Shere Bangla National Stadium, Mirpur",India,Bangladesh,T20,India,bat,Bangladesh
1383068,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Austria,Jersey,T20,Jersey,field,Jersey
1383069,"Goldenacre, Edinburgh",Ireland,Italy,T20,Italy,field,Ireland
1383070,"Goldenacre, Edinburgh",Scotland,Germany,T20,Germany,field,Scotland
1383071,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Denmark,Ireland,T20,Denmark,bat,Ireland
1383072,"Goldenacre, Edinburgh",Austria,Germany,T20,Austria,bat,Germany
1383073,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Scotland,Jersey,T20,Jersey,field,Scotland
1383074,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Ireland,Austria,T20,Austria,field,Ireland
1383075,"Goldenacre, Edinburgh",Italy,Jersey,T20,Jersey,field,Italy
1383076,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Denmark,Germany,T20,Denmark,bat,Germany
1383077,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Scotland,Italy,T20,Italy,field,Scotland
1383078,"Goldenacre, Edinburgh",Austria,Denmark,T20,Denmark,field,Denmark
1383079,"Goldenacre, Edinburgh",Jersey,Ireland,T20,Ireland,field,Ireland
1383080,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Italy,Denmark,T20,Denmark,field,Italy
1383081,"Goldenacre, Edinburgh",Scotland,Austria,T20,Austria,field,Scotland
1383082,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Jersey,Germany,T20,Germany,field,Jersey
1383083,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Scotland,Denmark,T20,Denmark,field,Scotland
1383086,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Germany,Italy,T20,Italy,field,Italy
1383087,"Goldenacre, Edinburgh",Jersey,Denmark,T20,Denmark,field,Jersey
1383088,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Scotland,Ireland,T20,Ireland,field,Scotland
1383089,"Amini Park, Port Moresby",Japan,Philippines,T20,Japan,bat,Japan
1383090,"Amini Park, Port Moresby",Vanuatu,Papua New Guinea,T20,Vanuatu,bat,Papua New Guinea
1383091,"Amini Park, Port Moresby",Japan,Vanuatu,T20,Vanuatu,field,Japan
1383093,"Amini Park, Port Moresby",Vanuatu,Philippines,T20,Vanuatu,bat,Philippines
1383094,"Amini Park, Port Moresby",Japan,Papua New Guinea,T20,Japan,bat,Papua New Guinea
1383095,"Amini Park, Port Moresby",Papua New Guinea,Vanuatu,T20,Papua New Guinea,bat,Papua New Guinea
1383096,"Amini Park, Port Moresby",Japan,Philippines,T20,Japan,bat,Japan
1383097,"Amini Park, Port Moresby",Japan,Vanuatu,T20,Vanuatu,field,Vanuatu
1383098,"Amini Park, Port Moresby",Papua New Guinea,Philippines,T20,Philippines,field,Papua New Guinea
1383099,"Amini Park, Port Moresby",Philippines,Vanuatu,T20,Philippines,bat,Vanuatu
1383100,"Amini Park, Port Moresby",Japan,Papua New Guinea,T20,Japan,bat,Papua New Guinea
1383101,"Bayuemas Oval, Kuala Lumpur",China,Malaysia,T20,China,bat,Malaysia
1383102,"Bayuemas Oval, Kuala Lumpur",Bhutan,Myanmar,T20,Bhutan,bat,Bhutan
1383103,"Bayuemas Oval, Kuala Lumpur",China,Thailand,T20,Thailand,field,Thailand
1383104,"Bayuemas Oval, Kuala Lumpur",Malaysia,Bhutan,T20,Bhutan,field,Malaysia
1383105,"Bayuemas Oval, Kuala Lumpur",Thailand,Myanmar,T20,Myanmar,field,Thailand
1383106,"Bayuemas Oval, Kuala Lumpur",Bhutan,China,T20,Bhutan,bat,Bhutan
1383107,"Bayuemas Oval, Kuala Lumpur",Malaysia,Myanmar,T20,Myanmar,field,Malaysia
1383108,"Bayuemas Oval, Kuala Lumpur",Bhutan,Thailand,T20,Thailand,field,Thailand
1383109,"Bayuemas Oval, Kuala Lumpur",Myanmar,China,T20,China,field,China
1383110,"Bayuemas Oval, Kuala Lumpur",Thailand,Malaysia,T20,Malaysia,field,Malaysia
1384545,"Sportpark Maarschalkerweerd, Utrecht",Scotland,Thailand,T20,Thailand,field,Thailand
1384546,"Sportpark Maarschalkerweerd, Utrecht",Thailand,Netherlands,T20,Netherlands,field,Netherlands
1384547,"Sportpark Maarschalkerweerd, Utrecht",Scotland,Netherlands,T20,Netherlands,field,Scotland
1384548,"Sportpark Maarschalkerweerd, Utrecht",Thailand,Scotland,T20,Scotland,field,Scotland
1384549,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,Thailand,T20,Thailand,field,Thailand
1384550,"Sportpark Maarschalkerweerd, Utrecht",Scotland,Netherlands,T20,Netherlands,field,Netherlands
1384582,Marsa Sports Club,France,Malta,T20,Malta,field,France
1384583,Marsa Sports Club,Malta,France,T20,Malta,bat,Malta
1384584,Marsa Sports Club,Malta,Luxembourg,T20,Luxembourg,field,Malta
1384585,Marsa Sports Club,France,Luxembourg,T20,France,bat,France
1384586,Marsa Sports Club,Malta,Luxembourg,T20,Malta,bat,Luxembourg
1384587,Marsa Sports Club,Luxembourg,France,T20,Luxembourg,bat,France
1384588,Marsa Sports Club,France,Malta,T20,France,bat,France
1384589,Marsa Sports Club,Luxembourg,Malta,T20,Malta,field,Malta
1384590,Marsa Sports Club,Romania,Switzerland,T20,Switzerland,field,Switzerland
1384591,Marsa Sports Club,France,Romania,T20,France,bat,France
1384592,Marsa Sports Club,Luxembourg,Switzerland,T20,Switzerland,field,Switzerland
1384593,Marsa Sports Club,Malta,Romania,T20,Malta,bat,Malta
1384594,Marsa Sports Club,France,Switzerland,T20,France,bat,Switzerland
1384595,Marsa Sports Club,Romania,Luxembourg,T20,Romania,bat,Luxembourg
1384596,Marsa Sports Club,Malta,Switzerland,T20,Switzerland,field,Switzerland
1384597,Marsa Sports Club,France,Luxembourg,T20,France,bat,Luxembourg
1384598,Marsa Sports Club,France,Malta,T20,France,bat,Malta
1384599,Marsa Sports Club,Luxembourg,Romania,T20,Romania,field,Romania
1384600,Marsa Sports Club,Malta,Switzerland,T20,Malta,bat,Switzerland
1384634,"Malahide, Dublin",Ireland,India,T20,India,field,India
1384637,"Malahide, Dublin",India,Ireland,T20,Ireland,field,India
1385688,"Edgbaston, Birmingham",England,Pakistan,T20,Pakistan,field,England
1385690,"Kennington Oval, London",Pakistan,England,T20,England,field,England
1385697,"The Rose Bowl, Southampton",Australia,England,T20,England,field,Australia
1385698,"Sophia Gardens, Cardiff",Australia,England,T20,England,field,England
1387243,"Sportpark Het Schootsveld, Deventer",Guernsey,Germany,T20,Germany,field,Germany
1387244,"Sportpark Het Schootsveld, Deventer",Germany,Guernsey,T20,Germany,bat,Guernsey
1387245,"Sportpark Het Schootsveld, Deventer",Guernsey,Germany,T20,Guernsey,bat,Guernsey
1387598,"St George's Park, Gqeberha",India,South Africa,T20,South Africa,field,South Africa
1387599,"The Wanderers Stadium, Johannesburg",India,South Africa,T20,South Africa,field,India
1387944,"Moara Vlasiei Cricket Ground, Ilfov County",Greece,Isle of Man,T20,Isle of Man,field,Isle of Man
1387945,"Moara Vlasiei Cricket Ground, Ilfov County",Malta,Greece,T20,Greece,field,Greece
1387946,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,Isle of Man,T20,Isle of Man,field,Isle of Man
1387947,"Moara Vlasiei Cricket Ground, Ilfov County",Greece,Romania,T20,Romania,field,Greece
1387948,"Moara Vlasiei Cricket Ground, Ilfov County",Malta,Isle of Man,T20,Isle of Man,field,Isle of Man
1387949,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,Malta,T20,Romania,bat,Romania
1387951,"Moara Vlasiei Cricket Ground, Ilfov County",Greece,Isle of Man,T20,Isle of Man,field,Isle of Man
1388196,"University Oval, Dunedin",New Zealand,Pakistan,T20,New Zealand,bat,Pakistan
1388197,"University Oval, Dunedin",Pakistan,New Zealand,T20,New Zealand,field,Pakistan
1388198,"John Davies Oval, Queenstown",Pakistan,New Zealand,T20,New Zealand,field,New Zealand
1388202,"University Oval, Dunedin",England,New Zealand,T20,New Zealand,field,England
1388203,"Saxton Oval, Nelson",England,New Zealand,T20,New Zealand,field,England
1388204,"Saxton Oval, Nelson",New Zealand,England,T20,New Zealand,bat,New Zealand
1388205,"Basin Reserve, Wellington",England,New Zealand,T20,New Zealand,field,England
1388206,"Basin Reserve, Wellington",New Zealand,England,T20,New Zealand,bat,England
1388213,"McLean Park, Napier",New Zealand,Bangladesh,T20,Bangladesh,field,Bangladesh
1388214,"Bay Oval, Mount Maunganui",New Zealand,Bangladesh,T20,Bangladesh,field,Unknown
1388215,"Bay Oval, Mount Maunganui",Bangladesh,New Zealand,T20,New Zealand,field,New Zealand
1388216,"Eden Park, Auckland",New Zealand,Pakistan,T20,Pakistan,field,New Zealand
1388217,"Seddon Park, Hamilton",New Zealand,Pakistan,T20,Pakistan,field,New Zealand
1388218,"University Oval, Dunedin",New Zealand,Pakistan,T20,Pakistan,field,New Zealand
1388219,"Hagley Oval, Christchurch",Pakistan,New Zealand,T20,New Zealand,field,New Zealand
1388220,"Hagley Oval, Christchurch",Pakistan,New Zealand,T20,Pakistan,bat,Pakistan
1388223,"Sky Stadium, Wellington",New Zealand,Australia,T20,New Zealand,bat,Australia
1388224,"Eden Park, Auckland",Australia,New Zealand,T20,New Zealand,field,Australia
1388225,"Eden Park, Auckland",Australia,New Zealand,T20,New Zealand,field,Australia
1389391,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Australia,India,T20,India,field,India
1389392,"Greenfield International Stadium, Thiruvananthapuram",India,Australia,T20,Australia,field,India
1389393,"Barsapara Cricket Stadium, Guwahati",India,Australia,T20,Australia,field,Australia
1389394,"Shaheed Veer Narayan Singh International Stadium, Raipur",India,Australia,T20,Australia,field,India
1389395,"M Chinnaswamy Stadium, Bengaluru",India,Australia,T20,Australia,field,India
1390167,"GB Oval, Szodliget",Hungary,Croatia,T20,Hungary,bat,Hungary
1390169,"GB Oval, Szodliget",Croatia,Hungary,T20,Croatia,bat,Hungary
1391332,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,Malta,T20,Romania,bat,Malta
1391333,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,Malta,T20,Romania,bat,Malta
1391335,"Moara Vlasiei Cricket Ground, Ilfov County",Malta,Romania,T20,Romania,field,Romania
1391336,"Moara Vlasiei Cricket Ground, Ilfov County",Malta,Romania,T20,Romania,field,Romania
1391337,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,Malta,T20,Malta,field,Romania
1391338,Europa Sports Complex,Estonia,Gibraltar,T20,Gibraltar,field,Gibraltar
1391339,Europa Sports Complex,Gibraltar,Estonia,T20,Estonia,field,Estonia
1391650,"Indian Association Ground, Singapore",Singapore,Myanmar,T20,Myanmar,field,Myanmar
1391651,"Indian Association Ground, Singapore",Singapore,Myanmar,T20,Myanmar,field,Myanmar
1391652,Turf City B Cricket Ground,Singapore,Myanmar,T20,Myanmar,field,Myanmar
1391655,Tikkurila Cricket Ground,Denmark,Sweden,T20,Sweden,field,Sweden
1391658,Kerava National Cricket Ground,Denmark,Sweden,T20,Sweden,field,Sweden
1391707,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,Jersey,T20,Netherlands,bat,Netherlands
1391708,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,Jersey,T20,Jersey,field,Netherlands
1391709,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,Jersey,T20,Jersey,field,Unknown
1392352,"Buffalo Park, East London",New Zealand,South Africa,T20,South Africa,field,Unknown
1392354,"Willowmoore Park, Benoni",South Africa,New Zealand,T20,New Zealand,field,New Zealand
1392355,"Willowmoore Park, Benoni",South Africa,New Zealand,T20,New Zealand,field,South Africa
1392802,"West End Park International Cricket Stadium, Doha",Saudi Arabia,Kuwait,T20,Saudi Arabia,bat,Kuwait
1392803,"West End Park International Cricket Stadium, Doha",Qatar,Bahrain,T20,Bahrain,field,Qatar
1392805,"West End Park International Cricket Stadium, Doha",Bahrain,Kuwait,T20,Kuwait,field,Kuwait
1392808,"West End Park International Cricket Stadium, Doha",Qatar,Kuwait,T20,Kuwait,field,Qatar
1392809,"West End Park International Cricket Stadium, Doha",Saudi Arabia,Bahrain,T20,Saudi Arabia,bat,Bahrain
1392811,"West End Park International Cricket Stadium, Doha",Bahrain,Oman,T20,Oman,field,Bahrain
1392812,"West End Park International Cricket Stadium, Doha",United Arab Emirates,Qatar,T20,United Arab Emirates,bat,United Arab Emirates
1393309,"Gahanga International Cricket Stadium, Rwanda",Uganda,Rwanda,T20,Uganda,bat,Uganda
1393310,"Gahanga International Cricket Stadium, Rwanda",Tanzania,Uganda,T20,Tanzania,bat,Uganda
1393311,"Gahanga International Cricket Stadium, Rwanda",Uganda,Tanzania,T20,Uganda,bat,Tanzania
1393312,"Gahanga International Cricket Stadium, Rwanda",Uganda,Rwanda,T20,Rwanda,field,Uganda
1393313,"Gahanga International Cricket Stadium, Rwanda",Uganda,Rwanda,T20,Rwanda,field,Uganda
1393314,"Gahanga International Cricket Stadium, Rwanda",Uganda,Tanzania,T20,Tanzania,field,Uganda
1393315,"Gahanga International Cricket Stadium, Rwanda",Rwanda,Tanzania,T20,Tanzania,field,Tanzania
1393316,"Gahanga International Cricket Stadium, Rwanda",Rwanda,Uganda,T20,Rwanda,bat,Uganda
1393317,"Gahanga International Cricket Stadium, Rwanda",Uganda,Tanzania,T20,Uganda,bat,Uganda
1393318,"Gahanga International Cricket Stadium, Rwanda",Rwanda,Uganda,T20,Rwanda,bat,Uganda
1393319,"Gahanga International Cricket Stadium, Rwanda",Uganda,Tanzania,T20,Tanzania,field,Uganda
1393320,"Gahanga International Cricket Stadium, Rwanda",Rwanda,Uganda,T20,Rwanda,bat,Uganda
1393328,"Gahanga International Cricket Stadium, Rwanda",Rwanda,Tanzania,T20,Tanzania,field,Tanzania
1393329,"Gahanga International Cricket Stadium, Rwanda",Uganda,Tanzania,T20,Uganda,bat,Uganda
1393330,"Gahanga International Cricket Stadium, Rwanda",Tanzania,Rwanda,T20,Rwanda,field,Tanzania
1393331,"Gahanga International Cricket Stadium, Rwanda",Tanzania,Rwanda,T20,Rwanda,field,Tanzania
1393332,"Gahanga International Cricket Stadium, Rwanda",Tanzania,Rwanda,T20,Tanzania,bat,Tanzania
1393590,"Bayuemas Oval, Kuala Lumpur",Kuwait,Malaysia,T20,Malaysia,field,Malaysia
1393591,"Bayuemas Oval, Kuala Lumpur",Hong Kong,Nepal,T20,Nepal,field,Nepal
1393592,"Bayuemas Oval, Kuala Lumpur",Malaysia,Hong Kong,T20,Malaysia,bat,Hong Kong
1393593,"Bayuemas Oval, Kuala Lumpur",Nepal,Kuwait,T20,Kuwait,field,Nepal
1393594,"Bayuemas Oval, Kuala Lumpur",Hong Kong,Kuwait,T20,Kuwait,field,Hong Kong
1393595,"Bayuemas Oval, Kuala Lumpur",Nepal,Malaysia,T20,Malaysia,field,Malaysia
1393597,"Bayuemas Oval, Kuala Lumpur",Hong Kong,Nepal,T20,Nepal,field,Nepal
1393876,Vanuatu Cricket Ground,Japan,Vanuatu,T20,Vanuatu,field,Vanuatu
1393877,Vanuatu Cricket Ground,Vanuatu,Japan,T20,Japan,field,Vanuatu
1394751,"Bayuemas Oval, Kuala Lumpur",Nepal,Malaysia,T20,Malaysia,field,Nepal
1394752,"UKM-YSD Cricket Oval, Bangi",Qatar,Bahrain,T20,Qatar,bat,Bahrain
1394753,"Selangor Turf Club, Kuala Lumpur",Bhutan,United Arab Emirates,T20,Bhutan,bat,United Arab Emirates
1394754,"Bayuemas Oval, Kuala Lumpur",Kuwait,China,T20,China,field,Kuwait
1394755,"UKM-YSD Cricket Oval, Bangi",Myanmar,Hong Kong,T20,Hong Kong,field,Hong Kong
1394757,"Selangor Turf Club, Kuala Lumpur",China,Hong Kong,T20,Hong Kong,field,Hong Kong
1394758,"Bayuemas Oval, Kuala Lumpur",Qatar,Bhutan,T20,Bhutan,field,Bhutan
1394759,"UKM-YSD Cricket Oval, Bangi",Malaysia,United Arab Emirates,T20,Malaysia,bat,United Arab Emirates
1394760,"Selangor Turf Club, Kuala Lumpur",Bahrain,Nepal,T20,Bahrain,bat,Nepal
1394761,"Bayuemas Oval, Kuala Lumpur",Malaysia,Bahrain,T20,Bahrain,field,Malaysia
1394762,"UKM-YSD Cricket Oval, Bangi",Bhutan,Nepal,T20,Nepal,field,Nepal
1394763,"Selangor Turf Club, Kuala Lumpur",United Arab Emirates,Qatar,T20,United Arab Emirates,bat,United Arab Emirates
1394764,"Bayuemas Oval, Kuala Lumpur",Kuwait,Hong Kong,T20,Hong Kong,field,Hong Kong
1394765,"UKM-YSD Cricket Oval, Bangi",China,Thailand,T20,China,bat,Thailand
1394766,"Bayuemas Oval, Kuala Lumpur",United Arab Emirates,Bahrain,T20,Bahrain,field,United Arab Emirates
1394767,"UKM-YSD Cricket Oval, Bangi",Qatar,Nepal,T20,Nepal,field,Nepal
1394768,"Selangor Turf Club, Kuala Lumpur",Bhutan,Malaysia,T20,Malaysia,field,Malaysia
1394769,"UKM-YSD Cricket Oval, Bangi",Myanmar,China,T20,China,field,China
1394770,"Selangor Turf Club, Kuala Lumpur",Kuwait,Thailand,T20,Thailand,field,Unknown
1394774,"Bayuemas Oval, Kuala Lumpur",Kuwait,Myanmar,T20,Myanmar,field,Kuwait
1394775,"UKM-YSD Cricket Oval, Bangi",Thailand,Hong Kong,T20,Hong Kong,field,Thailand
1394776,"Bayuemas Oval, Kuala Lumpur",United Arab Emirates,Hong Kong,T20,United Arab Emirates,bat,United Arab Emirates
1394777,"UKM-YSD Cricket Oval, Bangi",Thailand,Nepal,T20,Nepal,field,Thailand
1394778,"Bayuemas Oval, Kuala Lumpur",United Arab Emirates,Thailand,T20,United Arab Emirates,bat,United Arab Emirates
1394792,Vanuatu Cricket Ground,Japan,Cook Islands,T20,Cook Islands,field,Japan
1394794,Vanuatu Cricket Ground,Papua New Guinea,Vanuatu,T20,Papua New Guinea,bat,Vanuatu
1394795,Vanuatu Cricket Ground (Oval 2),Fiji,Samoa,T20,Samoa,field,Fiji
1394796,Vanuatu Cricket Ground,Papua New Guinea,Cook Islands,T20,Cook Islands,field,Papua New Guinea
1394797,Vanuatu Cricket Ground (Oval 2),Vanuatu,Indonesia,T20,Indonesia,field,Vanuatu
1394798,Vanuatu Cricket Ground (Oval 2),Japan,Samoa,T20,Samoa,field,Japan
1394799,Vanuatu Cricket Ground,Samoa,Papua New Guinea,T20,Papua New Guinea,field,Papua New Guinea
1394800,Vanuatu Cricket Ground (Oval 2),Cook Islands,Vanuatu,T20,Vanuatu,field,Vanuatu
1394801,Vanuatu Cricket Ground,Indonesia,Cook Islands,T20,Indonesia,bat,Indonesia
1394802,Vanuatu Cricket Ground (Oval 2),Fiji,Japan,T20,Fiji,bat,Japan
1394805,Vanuatu Cricket Ground (Oval 2),Samoa,Indonesia,T20,Indonesia,field,Indonesia
1394806,Vanuatu Cricket Ground,Japan,Indonesia,T20,Indonesia,field,Indonesia
1394807,Vanuatu Cricket Ground (Oval 2),Fiji,Papua New Guinea,T20,Fiji,bat,Papua New Guinea
1394809,Vanuatu Cricket Ground,Samoa,Vanuatu,T20,Vanuatu,field,Vanuatu
1394810,Vanuatu Cricket Ground (Oval 2),Fiji,Cook Islands,T20,Cook Islands,field,Cook Islands
1394811,Vanuatu Cricket Ground,Papua New Guinea,Indonesia,T20,Indonesia,field,Papua New Guinea
1394917,"Botswana Cricket Association Oval 1, Gaborone",Kenya,Botswana,T20,Kenya,bat,Kenya
1394918,"Botswana Cricket Association Oval 2, Gaborone",Malawi,Lesotho,T20,Lesotho,field,Malawi
1394919,"Botswana Cricket Association Oval 1, Gaborone",Mozambique,Eswatini,T20,Eswatini,field,Mozambique
1394920,"Botswana Cricket Association Oval 2, Gaborone",Cameroon,Sierra Leone,T20,Sierra Leone,field,Sierra Leone
1394921,"Botswana Cricket Association Oval 1, Gaborone",Malawi,Kenya,T20,Malawi,bat,Kenya
1394922,"Botswana Cricket Association Oval 2, Gaborone",Botswana,Lesotho,T20,Botswana,bat,Botswana
1394923,"Botswana Cricket Association Oval 1, Gaborone",Mozambique,Sierra Leone,T20,Sierra Leone,field,Sierra Leone
1394924,"Botswana Cricket Association Oval 2, Gaborone",Cameroon,Eswatini,T20,Eswatini,field,Cameroon
1394925,"Botswana Cricket Association Oval 1, Gaborone",Cameroon,Mozambique,T20,Mozambique,field,Cameroon
1394926,"Botswana Cricket Association Oval 2, Gaborone",Sierra Leone,Eswatini,T20,Sierra Leone,bat,Sierra Leone
1394927,"Botswana Cricket Association Oval 1, Gaborone",Botswana,Malawi,T20,Malawi,field,Botswana
1394928,"Botswana Cricket Association Oval 2, Gaborone",Kenya,Lesotho,T20,Kenya,bat,Kenya
1394929,"Botswana Cricket Association Oval 1, Gaborone",Botswana,Sierra Leone,T20,Botswana,bat,Botswana
1394930,"Botswana Cricket Association Oval 1, Gaborone",Kenya,Cameroon,T20,Kenya,bat,Kenya
1394931,"Botswana Cricket Association Oval 1, Gaborone",Cameroon,Sierra Leone,T20,Cameroon,bat,Sierra Leone
1394932,"Botswana Cricket Association Oval 1, Gaborone",Botswana,Kenya,T20,Botswana,bat,Kenya
1395007,"Woodley Cricket Field, Los Angeles",United States of America,Argentina,T20,Argentina,field,United States of America
1395008,"Woodley Cricket Field, Los Angeles",Canada,Brazil,T20,Canada,bat,Canada
1395009,"Woodley Cricket Field, Los Angeles",United States of America,Brazil,T20,Brazil,field,United States of America
1395010,"Woodley Cricket Field, Los Angeles",Canada,Argentina,T20,Argentina,field,Canada
1395011,"Woodley Cricket Field, Los Angeles",United States of America,Canada,T20,Canada,field,United States of America
1395012,"Woodley Cricket Field, Los Angeles",Brazil,Argentina,T20,Argentina,field,Brazil
1395013,"Woodley Cricket Field, Los Angeles",Canada,Brazil,T20,Brazil,field,Canada
1395014,"Woodley Cricket Field, Los Angeles",United States of America,Argentina,T20,Argentina,field,United States of America
1395015,"Woodley Cricket Field, Los Angeles",Canada,Argentina,T20,Canada,bat,Canada
1395016,"Woodley Cricket Field, Los Angeles",Brazil,United States of America,T20,Brazil,bat,United States of America
1395017,"Woodley Cricket Field, Los Angeles",Argentina,Brazil,T20,Brazil,field,Brazil
1395018,"Woodley Cricket Field, Los Angeles",United States of America,Canada,T20,Canada,field,United States of America
1395026,"Desert Springs Cricket Ground, Almeria",France,Netherlands,T20,Netherlands,field,Netherlands
1395028,"Desert Springs Cricket Ground, Almeria",Netherlands,Scotland,T20,Scotland,field,Netherlands
1395029,"Desert Springs Cricket Ground, Almeria",Italy,France,T20,Italy,bat,Italy
1395030,"Desert Springs Cricket Ground, Almeria",Italy,Netherlands,T20,Netherlands,field,Netherlands
1395031,"Desert Springs Cricket Ground, Almeria",France,Scotland,T20,France,bat,Scotland
1395032,"Desert Springs Cricket Ground, Almeria",Scotland,Italy,T20,Scotland,bat,Scotland
1395033,"Desert Springs Cricket Ground, Almeria",France,Netherlands,T20,Netherlands,field,Netherlands
1395035,"Desert Springs Cricket Ground, Almeria",Scotland,Netherlands,T20,Netherlands,field,Scotland
1395036,"Desert Springs Cricket Ground, Almeria",Scotland,France,T20,Scotland,bat,Scotland
1395037,"Desert Springs Cricket Ground, Almeria",Italy,Netherlands,T20,Italy,bat,Netherlands
1397437,"West End Park International Cricket Stadium, Doha",Bahrain,United Arab Emirates,T20,Bahrain,bat,Bahrain
1397438,"West End Park International Cricket Stadium, Doha",Oman,Kuwait,T20,Oman,bat,Oman
1397439,"West End Park International Cricket Stadium, Doha",United Arab Emirates,Oman,T20,United Arab Emirates,bat,Oman
1398254,"Willowmoore Park, Benoni",Bangladesh,South Africa,T20,Bangladesh,bat,Bangladesh
1398255,"Diamond Oval, Kimberley",Bangladesh,South Africa,T20,South Africa,field,Unknown
1398256,"Diamond Oval, Kimberley",Bangladesh,South Africa,T20,South Africa,field,South Africa
1398261,"Willowmoore Park, Benoni",South Africa,Sri Lanka,T20,Sri Lanka,field,South Africa
1398262,"Senwes Park, Potchefstroom",South Africa,Sri Lanka,T20,South Africa,bat,Sri Lanka
1398263,"Buffalo Park, East London",South Africa,Sri Lanka,T20,Sri Lanka,field,Sri Lanka
1398268,"Edgbaston, Birmingham",England,Pakistan,T20,Pakistan,field,England
1398269,"County Ground, Northampton",England,Pakistan,T20,England,bat,England
1398270,"Headingley, Leeds",England,Pakistan,T20,England,bat,England
1398277,"The Rose Bowl, Southampton",England,New Zealand,T20,New Zealand,field,England
1398278,"County Ground, Hove",England,New Zealand,T20,New Zealand,field,England
1398279,"St Lawrence Ground, Canterbury",New Zealand,England,T20,England,field,England
1398280,"Kennington Oval, London",New Zealand,England,T20,New Zealand,bat,England
1398281,"Lord's, London",England,New Zealand,T20,New Zealand,field,England
1398295,"Bayuemas Oval, Kuala Lumpur",Malaysia,Hong Kong,T20,Hong Kong,field,Malaysia
1398296,"Bayuemas Oval, Kuala Lumpur",Malaysia,Papua New Guinea,T20,Malaysia,bat,Papua New Guinea
1398298,"Bayuemas Oval, Kuala Lumpur",Malaysia,Hong Kong,T20,Malaysia,bat,Malaysia
1398299,"Bayuemas Oval, Kuala Lumpur",Malaysia,Papua New Guinea,T20,Malaysia,bat,Papua New Guinea
1398300,"Bayuemas Oval, Kuala Lumpur",Hong Kong,Papua New Guinea,T20,Papua New Guinea,field,Papua New Guinea
1399055,Zhejiang University of Technology Cricket Field,India,Malaysia,T20,Malaysia,field,Unknown
1399057,Zhejiang University of Technology Cricket Field,Thailand,Sri Lanka,T20,Sri Lanka,field,Sri Lanka
1399059,Zhejiang University of Technology Cricket Field,Bangladesh,India,T20,Bangladesh,bat,India
1399060,Zhejiang University of Technology Cricket Field,Pakistan,Sri Lanka,T20,Sri Lanka,field,Sri Lanka
1399061,Zhejiang University of Technology Cricket Field,Pakistan,Bangladesh,T20,Bangladesh,field,Bangladesh
1399062,Zhejiang University of Technology Cricket Field,India,Sri Lanka,T20,India,bat,India
1399104,Zhejiang University of Technology Cricket Field,Nepal,Mongolia,T20,Mongolia,field,Nepal
1399113,Zhejiang University of Technology Cricket Field,India,Nepal,T20,India,bat,India
1399114,Zhejiang University of Technology Cricket Field,Pakistan,Hong Kong,T20,Hong Kong,field,Pakistan
1399116,Zhejiang University of Technology Cricket Field,Bangladesh,Malaysia,T20,Bangladesh,bat,Bangladesh
1399117,Zhejiang University of Technology Cricket Field,Bangladesh,India,T20,India,field,India
1399119,Zhejiang University of Technology Cricket Field,Pakistan,Bangladesh,T20,Bangladesh,field,Bangladesh
1399138,"West End Park International Cricket Stadium, Doha",Qatar,Kuwait,T20,Kuwait,field,Kuwait
1399140,"West End Park International Cricket Stadium, Doha",Maldives,Kuwait,T20,Kuwait,field,Kuwait
1399142,"West End Park International Cricket Stadium, Doha",Maldives,Qatar,T20,Qatar,field,Qatar
1399143,"West End Park International Cricket Stadium, Doha",Kuwait,Saudi Arabia,T20,Kuwait,bat,Saudi Arabia
1399144,"West End Park International Cricket Stadium, Doha",Qatar,Kuwait,T20,Kuwait,field,Kuwait
1399145,"West End Park International Cricket Stadium, Doha",Maldives,Saudi Arabia,T20,Maldives,bat,Saudi Arabia
1399146,"West End Park International Cricket Stadium, Doha",Maldives,Kuwait,T20,Kuwait,field,Kuwait
1399148,"West End Park International Cricket Stadium, Doha",Qatar,Maldives,T20,Maldives,field,Qatar
