match_id,venue,team_1,team_2,match_type,toss_winner,toss_decision,match_winner
1249243,"Bay Oval, Mount Maunganui",Australia,New Zealand,ODI,New Zealand,field,Australia
1251572,"SuperSport Park, Centurion",South Africa,Pakistan,ODI,Pakistan,field,Pakistan
1251573,The Wanderers Stadium,South Africa,Pakistan,ODI,Pakistan,field,South Africa
1251574,"SuperSport Park, Centurion",Pakistan,South Africa,ODI,South Africa,field,Pakistan
1251950,"The Village, Malahide, Dublin",Ireland,South Africa,ODI,South Africa,field,Unknown
1251951,"The Village, Malahide, Dublin",Ireland,South Africa,ODI,South Africa,field,Ireland
1251952,"The Village, Malahide, Dublin",South Africa,Ireland,ODI,South Africa,bat,South Africa
1251962,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,Ireland,ODI,Netherlands,bat,Netherlands
1251963,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,Ireland,ODI,Netherlands,bat,Ireland
1251964,"Sportpark Maarschalkerweerd, Utrecht",Ireland,Netherlands,ODI,Ireland,bat,Netherlands
1252069,Sir Vivian Richards Stadium,West Indies,Sri Lanka,ODI,Sri Lanka,bat,West Indies
1252070,Sir Vivian Richards Stadium,West Indies,Sri Lanka,ODI,West Indies,field,West Indies
1252071,Sir Vivian Richards Stadium,West Indies,Sri Lanka,ODI,West Indies,field,West Indies
1253267,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,India,South Africa,ODI,South Africa,field,South Africa
1253268,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,South Africa,India,ODI,India,field,India
1253269,Bharat Ratna Shri Atal Bihari Vajpai Ekana Cricket Stadium,India,South Africa,ODI,South Africa,field,South Africa
1253270,Bharat Ratna Shri Atal Bihari Vajpai Ekana Cricket Stadium,India,South Africa,ODI,South Africa,field,South Africa
1253271,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,India,South Africa,ODI,South Africa,field,South Africa
1260084,"Hazelaarweg, Rotterdam",Netherlands,Scotland,ODI,Netherlands,bat,Netherlands
1260085,"Hazelaarweg, Rotterdam",Netherlands,Scotland,ODI,Netherlands,bat,Scotland
1260094,"County Ground, Bristol",India,England,ODI,England,field,England
1260095,"The Cooper Associates County Ground, Taunton",India,England,ODI,England,field,England
1260096,"County Ground, New Road, Worcester",England,India,ODI,India,field,India
1260103,"County Ground, Bristol",England,New Zealand,ODI,New Zealand,field,England
1260104,"County Ground, New Road, Worcester",England,New Zealand,ODI,New Zealand,field,England
1260105,"Grace Road, Leicester",England,New Zealand,ODI,New Zealand,field,New Zealand
1260106,"County Ground, Derby",New Zealand,England,ODI,England,field,England
1260107,"St Lawrence Ground, Canterbury",England,New Zealand,ODI,New Zealand,field,England
1262344,"Shere Bangla National Stadium, Mirpur",Bangladesh,Sri Lanka,ODI,Bangladesh,bat,Bangladesh
1262346,Sher-e-Bangla National Cricket Stadium,Bangladesh,Sri Lanka,ODI,Bangladesh,bat,Bangladesh
1262347,"Shere Bangla National Stadium, Mirpur",Sri Lanka,Bangladesh,ODI,Sri Lanka,bat,Sri Lanka
1262755,"R Premadasa Stadium, Colombo",Sri Lanka,India,ODI,Sri Lanka,bat,India
1262756,"R Premadasa Stadium, Colombo",Sri Lanka,India,ODI,Sri Lanka,bat,India
1262757,"R Premadasa Stadium, Colombo",India,Sri Lanka,ODI,India,bat,Sri Lanka
1263161,"Kensington Oval, Bridgetown, Barbados",Australia,West Indies,ODI,Australia,bat,Australia
1263162,"Kensington Oval, Bridgetown, Barbados",Australia,West Indies,ODI,Australia,bat,West Indies
1263163,"Kensington Oval, Bridgetown, Barbados",West Indies,Australia,ODI,West Indies,bat,Australia
1263575,"Manuka Oval, Canberra",Australia,England,ODI,England,field,Australia
1263576,"Junction Oval, Melbourne",England,Australia,ODI,Australia,field,Australia
1263577,"Junction Oval, Melbourne",England,Australia,ODI,England,bat,Australia
1263617,"Ray Mitchell Oval, Harrup Park, Mackay",India,Australia,ODI,Australia,field,Australia
1263618,"Ray Mitchell Oval, Harrup Park, Mackay",India,Australia,ODI,Australia,field,Australia
1263619,"Ray Mitchell Oval, Harrup Park, Mackay",Australia,India,ODI,Australia,bat,India
1267325,"Coolidge Cricket Ground, Antigua",Pakistan,West Indies,ODI,West Indies,field,West Indies
1267326,"Coolidge Cricket Ground, Antigua",Pakistan,West Indies,ODI,Pakistan,bat,West Indies
1267327,"Sir Vivian Richards Stadium, North Sound, Antigua",Pakistan,West Indies,ODI,West Indies,field,West Indies
1267328,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,Pakistan,ODI,Pakistan,field,Pakistan
1267329,"Coolidge Cricket Ground, Antigua",Pakistan,West Indies,ODI,West Indies,field,Pakistan
1267677,Harare Sports Club,Bangladesh,Zimbabwe,ODI,Zimbabwe,field,Bangladesh
1267678,Harare Sports Club,Zimbabwe,Bangladesh,ODI,Zimbabwe,bat,Bangladesh
1267679,Harare Sports Club,Zimbabwe,Bangladesh,ODI,Bangladesh,field,Bangladesh
1271627,"R Premadasa Stadium, Colombo",Sri Lanka,South Africa,ODI,Sri Lanka,bat,Sri Lanka
1271628,"R Premadasa Stadium, Colombo",South Africa,Sri Lanka,ODI,South Africa,bat,South Africa
1271629,"R Premadasa Stadium, Colombo",Sri Lanka,South Africa,ODI,Sri Lanka,bat,Sri Lanka
1272379,"Civil Service Cricket Club, Stormont, Belfast",Zimbabwe,Ireland,ODI,Ireland,field,Zimbabwe
1272380,"Civil Service Cricket Club, Stormont, Belfast",Ireland,Zimbabwe,ODI,Zimbabwe,field,Unknown
1272381,"Civil Service Cricket Club, Stormont, Belfast",Zimbabwe,Ireland,ODI,Ireland,field,Ireland
1273418,"Coolidge Cricket Ground, Antigua",West Indies,South Africa,ODI,West Indies,bat,South Africa
1273419,"Coolidge Cricket Ground, Antigua",West Indies,South Africa,ODI,West Indies,bat,South Africa
1273420,"Coolidge Cricket Ground, Antigua",West Indies,South Africa,ODI,South Africa,field,South Africa
1273421,"Sir Vivian Richards Stadium, North Sound, Antigua",South Africa,West Indies,ODI,West Indies,field,South Africa
1273422,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,South Africa,ODI,West Indies,bat,Unknown
1275249,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,Nepal,ODI,United States of America,bat,Nepal
1275250,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Oman,ODI,Nepal,bat,Oman
1275251,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United States of America,Oman,ODI,Oman,field,Oman
1275253,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Nepal,ODI,Nepal,field,Nepal
1275255,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Papua New Guinea,Scotland,ODI,Scotland,field,Scotland
1275256,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Papua New Guinea,ODI,Papua New Guinea,field,Oman
1275257,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Scotland,Oman,ODI,Scotland,bat,Scotland
1275258,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Papua New Guinea,Scotland,ODI,Papua New Guinea,bat,Scotland
1275259,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Papua New Guinea,Oman,ODI,Papua New Guinea,bat,Oman
1275260,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Scotland,Oman,ODI,Scotland,bat,Unknown
1276293,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Papua New Guinea,United States of America,ODI,Papua New Guinea,bat,United States of America
1276294,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),United States of America,Papua New Guinea,ODI,Papua New Guinea,field,United States of America
1276295,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Papua New Guinea,Nepal,ODI,Papua New Guinea,bat,Nepal
1276296,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Nepal,Papua New Guinea,ODI,Nepal,bat,Nepal
1276907,"Kennington Oval, London",England,India,ODI,India,field,India
1276908,"Lord's, London",England,India,ODI,India,field,England
1276909,"Old Trafford, Manchester",England,India,ODI,India,field,India
1276910,"Riverside Ground, Chester-le-Street",South Africa,England,ODI,South Africa,bat,South Africa
1276911,"Old Trafford, Manchester",England,South Africa,ODI,South Africa,field,England
1276912,"Headingley, Leeds",South Africa,England,ODI,South Africa,bat,Unknown
1277073,"SuperSport Park, Centurion",South Africa,Netherlands,ODI,Netherlands,field,Unknown
1277082,"Boland Park, Paarl",South Africa,India,ODI,South Africa,bat,South Africa
1277083,"Boland Park, Paarl",India,South Africa,ODI,India,bat,South Africa
1277084,"Newlands, Cape Town",South Africa,India,ODI,India,field,South Africa
1277085,"Sabina Park, Kingston, Jamaica",West Indies,Ireland,ODI,Ireland,field,West Indies
1277086,"Sabina Park, Kingston, Jamaica",West Indies,Ireland,ODI,Ireland,field,Ireland
1277087,"Sabina Park, Kingston, Jamaica",West Indies,Ireland,ODI,Ireland,field,Ireland
1277092,"The Wanderers Stadium, Johannesburg",West Indies,South Africa,ODI,South Africa,field,Unknown
1277093,"The Wanderers Stadium, Johannesburg",South Africa,West Indies,ODI,West Indies,field,Unknown
1277094,"The Wanderers Stadium, Johannesburg",South Africa,West Indies,ODI,South Africa,bat,South Africa
1277095,"The Wanderers Stadium, Johannesburg",West Indies,South Africa,ODI,West Indies,bat,South Africa
1277097,"SuperSport Park, Centurion",Bangladesh,South Africa,ODI,South Africa,field,Bangladesh
1277098,"The Wanderers Stadium, Johannesburg",Bangladesh,South Africa,ODI,Bangladesh,bat,South Africa
1277099,"SuperSport Park, Centurion",South Africa,Bangladesh,ODI,South Africa,bat,Bangladesh
1278676,"Narendra Modi Stadium, Ahmedabad",West Indies,India,ODI,India,field,India
1278677,"Narendra Modi Stadium, Ahmedabad",India,West Indies,ODI,West Indies,field,India
1278678,"Narendra Modi Stadium, Ahmedabad",India,West Indies,ODI,India,bat,India
1281417,Harare Sports Club,Ireland,Zimbabwe,ODI,Zimbabwe,field,Zimbabwe
1281418,Harare Sports Club,Ireland,Zimbabwe,ODI,Zimbabwe,field,Ireland
1281419,Harare Sports Club,Zimbabwe,Ireland,ODI,Zimbabwe,bat,Ireland
1281420,Harare Sports Club,Ireland,Zimbabwe,ODI,Zimbabwe,field,Ireland
1281444,"VRA Ground, Amstelveen",England,Netherlands,ODI,Netherlands,field,England
1281445,"VRA Ground, Amstelveen",Netherlands,England,ODI,Netherlands,bat,England
1281446,"VRA Ground, Amstelveen",Netherlands,England,ODI,England,field,England
1286901,"Old Hararians, Harare",Pakistan,Bangladesh,ODI,Bangladesh,field,Bangladesh
1286915,"Sunrise Sports Club, Harare",Pakistan,Zimbabwe,ODI,Zimbabwe,field,Pakistan
1288209,"National Stadium, Karachi",West Indies,Pakistan,ODI,Pakistan,field,West Indies
1288210,"National Stadium, Karachi",West Indies,Pakistan,ODI,Pakistan,field,West Indies
1288211,"National Stadium, Karachi",Pakistan,West Indies,ODI,West Indies,field,West Indies
1288313,"Gaddafi Stadium, Lahore",Australia,Pakistan,ODI,Pakistan,field,Australia
1288314,"Gaddafi Stadium, Lahore",Australia,Pakistan,ODI,Pakistan,field,Pakistan
1288315,"Gaddafi Stadium, Lahore",Australia,Pakistan,ODI,Pakistan,field,Pakistan
1288322,"Queens Sports Club, Bulawayo",Zimbabwe,Bangladesh,ODI,Zimbabwe,bat,Bangladesh
1288987,"Bay Oval, Mount Maunganui",Netherlands,New Zealand,ODI,Netherlands,bat,New Zealand
1288988,"Seddon Park, Hamilton",New Zealand,Netherlands,ODI,Netherlands,field,New Zealand
1288989,"Seddon Park, Hamilton",New Zealand,Netherlands,ODI,New Zealand,bat,New Zealand
1289032,"John Davies Oval, Queenstown",New Zealand,India,ODI,India,field,New Zealand
1289033,"John Davies Oval, Queenstown",India,New Zealand,ODI,India,bat,New Zealand
1289034,"John Davies Oval, Queenstown",India,New Zealand,ODI,New Zealand,field,New Zealand
1289035,"John Davies Oval, Queenstown",New Zealand,India,ODI,India,field,New Zealand
1289036,"John Davies Oval, Queenstown",New Zealand,India,ODI,New Zealand,bat,India
1290881,"Wanderers Cricket Ground, Windhoek",Namibia,Oman,ODI,Oman,field,Namibia
1294969,Pallekele International Cricket Stadium,Zimbabwe,Sri Lanka,ODI,Zimbabwe,bat,Sri Lanka
1294970,Pallekele International Cricket Stadium,Zimbabwe,Sri Lanka,ODI,Zimbabwe,bat,Zimbabwe
1294971,Pallekele International Cricket Stadium,Sri Lanka,Zimbabwe,ODI,Sri Lanka,bat,Sri Lanka
1299586,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,United Arab Emirates,ODI,United Arab Emirates,field,United Arab Emirates
1299587,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,United Arab Emirates,ODI,United Arab Emirates,field,United Arab Emirates
1299588,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,United Arab Emirates,ODI,United Arab Emirates,field,Unknown
1301328,"County Ground, Northampton",South Africa,England,ODI,South Africa,bat,England
1301329,"County Ground, Bristol",England,South Africa,ODI,England,bat,England
1301330,"Grace Road, Leicester",England,South Africa,ODI,South Africa,field,England
1301337,"County Ground, Hove",England,India,ODI,India,field,India
1301338,"St Lawrence Ground, Canterbury",India,England,ODI,England,field,India
1301339,"Lord's, London",India,England,ODI,England,field,India
1302349,"VRA Ground, Amstelveen",Netherlands,West Indies,ODI,West Indies,field,West Indies
1302350,"VRA Ground, Amstelveen",Netherlands,West Indies,ODI,Netherlands,bat,West Indies
1302351,"VRA Ground, Amstelveen",West Indies,Netherlands,ODI,West Indies,bat,West Indies
1302616,"ICC Academy, Dubai",Oman,United Arab Emirates,ODI,United Arab Emirates,field,Oman
1302617,"ICC Academy, Dubai",Namibia,Oman,ODI,Namibia,bat,Namibia
1302618,"ICC Academy, Dubai",Namibia,United Arab Emirates,ODI,United Arab Emirates,field,United Arab Emirates
1302619,"ICC Academy, Dubai",Oman,United Arab Emirates,ODI,Oman,bat,Oman
1302620,Sharjah Cricket Stadium,Namibia,Oman,ODI,Namibia,bat,Oman
1302621,Sharjah Cricket Stadium,United Arab Emirates,Namibia,ODI,Namibia,field,United Arab Emirates
1302622,Dubai International Cricket Stadium,Oman,Namibia,ODI,Oman,bat,Namibia
1302623,Sharjah Cricket Stadium,Papua New Guinea,United Arab Emirates,ODI,Papua New Guinea,bat,United Arab Emirates
1302624,Sharjah Cricket Stadium,Papua New Guinea,Nepal,ODI,Papua New Guinea,bat,Nepal
1302625,Dubai International Cricket Stadium,United Arab Emirates,Nepal,ODI,United Arab Emirates,bat,United Arab Emirates
1302626,Dubai International Cricket Stadium,United Arab Emirates,Papua New Guinea,ODI,United Arab Emirates,bat,Papua New Guinea
1302627,Dubai International Cricket Stadium,United Arab Emirates,Nepal,ODI,Nepal,field,United Arab Emirates
1302628,Dubai International Cricket Stadium,Papua New Guinea,Nepal,ODI,Nepal,field,Nepal
1303309,"The Village, Malahide, Dublin",Ireland,New Zealand,ODI,New Zealand,field,New Zealand
1303310,"The Village, Malahide, Dublin",Ireland,New Zealand,ODI,New Zealand,field,New Zealand
1303311,"The Village, Malahide, Dublin",New Zealand,Ireland,ODI,New Zealand,bat,New Zealand
1305496,"Tribhuvan University International Cricket Ground, Kirtipur",Papua New Guinea,Nepal,ODI,Nepal,field,Papua New Guinea
1305497,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Papua New Guinea,ODI,Nepal,bat,Papua New Guinea
1307296,Pallekele International Cricket Stadium,Sri Lanka,Australia,ODI,Sri Lanka,bat,Australia
1307297,Pallekele International Cricket Stadium,Sri Lanka,Australia,ODI,Australia,field,Sri Lanka
1307298,"R Premadasa Stadium, Colombo",Australia,Sri Lanka,ODI,Australia,bat,Sri Lanka
1307299,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,ODI,Australia,field,Sri Lanka
1307300,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,ODI,Sri Lanka,bat,Australia
1307479,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Scotland,New Zealand,ODI,Scotland,bat,New Zealand
1308233,"Gaddafi Stadium, Lahore",Pakistan,Ireland,ODI,Pakistan,bat,Pakistan
1308234,"Gaddafi Stadium, Lahore",Ireland,Pakistan,ODI,Ireland,bat,Pakistan
1308235,"Gaddafi Stadium, Lahore",Ireland,Pakistan,ODI,Ireland,bat,Pakistan
1308244,Dubai International Cricket Stadium,Scotland,Papua New Guinea,ODI,Papua New Guinea,field,Scotland
1308245,Dubai International Cricket Stadium,Scotland,Oman,ODI,Scotland,bat,Scotland
1308246,Dubai International Cricket Stadium,Papua New Guinea,Oman,ODI,Papua New Guinea,bat,Oman
1308247,Dubai International Cricket Stadium,Scotland,Papua New Guinea,ODI,Scotland,bat,Scotland
1308248,Dubai International Cricket Stadium,Oman,Scotland,ODI,Oman,bat,Scotland
1308249,Dubai International Cricket Stadium,Oman,Papua New Guinea,ODI,Oman,bat,Oman
1310984,"Southend Club Cricket Stadium, Karachi",Sri Lanka,Pakistan,ODI,Sri Lanka,bat,Pakistan
1310985,"Southend Club Cricket Stadium, Karachi",Pakistan,Sri Lanka,ODI,Pakistan,bat,Pakistan
1310986,"Southend Club Cricket Stadium, Karachi",Sri Lanka,Pakistan,ODI,Sri Lanka,bat,Sri Lanka
1311737,"Hazelaarweg, Rotterdam",Pakistan,Netherlands,ODI,Pakistan,bat,Pakistan
1311738,"Hazelaarweg, Rotterdam",Netherlands,Pakistan,ODI,Netherlands,bat,Pakistan
1311739,"Hazelaarweg, Rotterdam",Pakistan,Netherlands,ODI,Pakistan,bat,Pakistan
1312798,"Choice Moosa Stadium, Pearland",United States of America,Scotland,ODI,United States of America,bat,United States of America
1312799,"Choice Moosa Stadium, Pearland",Scotland,United States of America,ODI,Scotland,bat,Scotland
1312800,"Moosa Cricket Stadium, Pearland",United Arab Emirates,Scotland,ODI,United Arab Emirates,bat,Scotland
1312801,"Moosa Cricket Stadium, Pearland",United Arab Emirates,United States of America,ODI,United Arab Emirates,bat,United States of America
1312802,"Moosa Cricket Stadium, Pearland",Scotland,United Arab Emirates,ODI,Scotland,bat,United Arab Emirates
1312803,"Moosa Cricket Stadium, Pearland",United States of America,United Arab Emirates,ODI,United Arab Emirates,field,United Arab Emirates
1312804,"Moosa Cricket Stadium, Pearland",United States of America,Oman,ODI,Oman,field,United States of America
1312805,"Moosa Cricket Stadium, Pearland",Oman,Nepal,ODI,Oman,bat,Oman
1312806,"Moosa Cricket Stadium, Pearland",Nepal,United States of America,ODI,Nepal,bat,Unknown
1312807,"Moosa Cricket Stadium, Pearland",Oman,United States of America,ODI,Oman,bat,Oman
1312808,"Moosa Cricket Stadium, Pearland",Oman,Nepal,ODI,Oman,bat,Nepal
1312809,"Moosa Cricket Stadium, Pearland",United States of America,Nepal,ODI,Nepal,field,United States of America
1315038,Multan Cricket Stadium,West Indies,Pakistan,ODI,West Indies,bat,Pakistan
1315039,Multan Cricket Stadium,Pakistan,West Indies,ODI,Pakistan,bat,Pakistan
1315040,Multan Cricket Stadium,Pakistan,West Indies,ODI,Pakistan,bat,Pakistan
1316645,"Castle Avenue, Dublin",Ireland,South Africa,ODI,Ireland,bat,South Africa
1316646,"Castle Avenue, Dublin",Ireland,South Africa,ODI,South Africa,field,South Africa
1316647,"Castle Avenue, Dublin",South Africa,Ireland,ODI,South Africa,bat,South Africa
1317152,"Providence Stadium, Guyana",West Indies,Bangladesh,ODI,Bangladesh,field,Bangladesh
1317153,"Providence Stadium, Guyana",West Indies,Bangladesh,ODI,Bangladesh,field,Bangladesh
1317154,"Providence Stadium, Guyana",West Indies,Bangladesh,ODI,Bangladesh,field,Bangladesh
1317476,"Tony Ireland Stadium, Townsville",Zimbabwe,Australia,ODI,Australia,field,Australia
1317477,"Tony Ireland Stadium, Townsville",Zimbabwe,Australia,ODI,Australia,field,Australia
1317478,"Riverway Stadium, Townsville",Australia,Zimbabwe,ODI,Zimbabwe,field,Zimbabwe
1317479,"Cazaly's Stadium, Cairns",New Zealand,Australia,ODI,Australia,field,Australia
1317480,"Cazaly's Stadium, Cairns",Australia,New Zealand,ODI,New Zealand,field,Australia
1317481,"Cazaly's Stadium, Cairns",Australia,New Zealand,ODI,New Zealand,field,Australia
1317489,Adelaide Oval,England,Australia,ODI,Australia,field,Australia
1317490,Sydney Cricket Ground,Australia,England,ODI,Australia,bat,Australia
1317491,Melbourne Cricket Ground,Australia,England,ODI,England,field,Australia
1317900,"Queen's Park Oval, Port of Spain, Trinidad",India,West Indies,ODI,West Indies,field,India
1317901,"Queen's Park Oval, Port of Spain, Trinidad",West Indies,India,ODI,West Indies,bat,India
1317902,"Queen's Park Oval, Port of Spain, Trinidad",India,West Indies,ODI,India,bat,India
1317911,"Kensington Oval, Bridgetown, Barbados",New Zealand,West Indies,ODI,West Indies,field,West Indies
1317912,"Kensington Oval, Bridgetown, Barbados",New Zealand,West Indies,ODI,West Indies,field,New Zealand
1317913,"Kensington Oval, Bridgetown, Barbados",West Indies,New Zealand,ODI,New Zealand,field,New Zealand
1319712,Pallekele International Cricket Stadium,Sri Lanka,India,ODI,Sri Lanka,bat,India
1319713,Pallekele International Cricket Stadium,Sri Lanka,India,ODI,India,field,India
1319714,Pallekele International Cricket Stadium,India,Sri Lanka,ODI,Sri Lanka,field,India
1322031,"Cambusdoon New Ground, Ayr",Namibia,Nepal,ODI,Namibia,bat,Namibia
1322032,"Titwood, Glasgow",Scotland,Nepal,ODI,Nepal,field,Nepal
1322033,"Titwood, Glasgow",Namibia,Scotland,ODI,Scotland,field,Scotland
1322034,"Cambusdoon New Ground, Ayr",Namibia,Nepal,ODI,Namibia,bat,Namibia
1322035,"Titwood, Glasgow",Nepal,Scotland,ODI,Scotland,field,Scotland
1322036,"Mannofield Park, Aberdeen",Scotland,United Arab Emirates,ODI,Scotland,bat,Scotland
1322037,"Mannofield Park, Aberdeen",United Arab Emirates,United States of America,ODI,United Arab Emirates,bat,United States of America
1322038,"Mannofield Park, Aberdeen",United States of America,Scotland,ODI,Scotland,field,Scotland
1322039,"Mannofield Park, Aberdeen",Scotland,United Arab Emirates,ODI,United Arab Emirates,field,Scotland
1322041,"Mannofield Park, Aberdeen",Scotland,United States of America,ODI,United States of America,field,United States of America
1322278,"Eden Park, Auckland",India,New Zealand,ODI,New Zealand,field,New Zealand
1322279,"Seddon Park, Hamilton",India,New Zealand,ODI,New Zealand,field,Unknown
1322280,"Hagley Oval, Christchurch",India,New Zealand,ODI,New Zealand,field,Unknown
1322341,"Basin Reserve, Wellington",Bangladesh,New Zealand,ODI,Bangladesh,bat,New Zealand
1322342,"McLean Park, Napier",Bangladesh,New Zealand,ODI,Bangladesh,bat,Unknown
1322343,"Seddon Park, Hamilton",New Zealand,Bangladesh,ODI,Bangladesh,field,Unknown
1322359,"Eden Park, Auckland",New Zealand,Sri Lanka,ODI,Sri Lanka,field,New Zealand
1322361,"Seddon Park, Hamilton",Sri Lanka,New Zealand,ODI,Sri Lanka,bat,New Zealand
1323292,Harare Sports Club,Bangladesh,Zimbabwe,ODI,Zimbabwe,field,Zimbabwe
1323293,Harare Sports Club,Bangladesh,Zimbabwe,ODI,Zimbabwe,field,Zimbabwe
1323294,Harare Sports Club,Bangladesh,Zimbabwe,ODI,Zimbabwe,field,Bangladesh
1325549,Harare Sports Club,Zimbabwe,India,ODI,India,field,India
1325550,Harare Sports Club,Zimbabwe,India,ODI,India,field,India
1325551,Harare Sports Club,India,Zimbabwe,ODI,India,bat,India
1327509,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",South Africa,India,ODI,India,field,South Africa
1327510,"JSCA International Stadium Complex, Ranchi",South Africa,India,ODI,South Africa,bat,India
1327511,"Arun Jaitley Stadium, Delhi",South Africa,India,ODI,India,field,India
1328485,"VRA Ground, Amstelveen",Netherlands,Ireland,ODI,Ireland,field,Ireland
1328486,"VRA Ground, Amstelveen",Ireland,Netherlands,ODI,Netherlands,field,Ireland
1328487,"Sportpark Westvliet, The Hague",Netherlands,Ireland,ODI,Netherlands,bat,Ireland
1331365,"Amini Park, Port Moresby",United States of America,Papua New Guinea,ODI,Papua New Guinea,field,Unknown
1331366,"Amini Park, Port Moresby",Papua New Guinea,United States of America,ODI,United States of America,field,Papua New Guinea
1331367,"Amini Park, Port Moresby",Namibia,United States of America,ODI,Namibia,bat,Namibia
1331368,"Amini Park, Port Moresby",Namibia,United States of America,ODI,United States of America,field,Namibia
1331369,"Amini Park, Port Moresby",Namibia,Papua New Guinea,ODI,Namibia,bat,Namibia
1331370,"Amini Park, Port Moresby",Namibia,Papua New Guinea,ODI,Namibia,bat,Namibia
1334412,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,New Zealand,ODI,New Zealand,field,New Zealand
1334413,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,New Zealand,ODI,West Indies,bat,New Zealand
1334414,"Sir Vivian Richards Stadium, North Sound, Antigua",New Zealand,West Indies,ODI,New Zealand,bat,West Indies
1336052,"Sophia Gardens, Cardiff",England,New Zealand,ODI,New Zealand,field,New Zealand
1336053,"The Rose Bowl, Southampton",England,New Zealand,ODI,New Zealand,field,England
1336054,"Kennington Oval, London",England,New Zealand,ODI,New Zealand,field,England
1336055,"Lord's, London",England,New Zealand,ODI,England,bat,England
1336077,"County Ground, Bristol",Australia,England,ODI,Australia,bat,England
1336078,"The Rose Bowl, Southampton",Australia,England,ODI,England,field,Australia
1336079,"The Cooper Associates County Ground, Taunton",England,Australia,ODI,Australia,field,England
1336083,"Riverside Ground, Chester-le-Street",Sri Lanka,England,ODI,England,field,England
1336084,"County Ground, Northampton",Sri Lanka,England,ODI,England,field,Unknown
1336085,"Grace Road, Leicester",England,Sri Lanka,ODI,Sri Lanka,field,England
1336129,"Trent Bridge, Nottingham",England,Ireland,ODI,Ireland,field,England
1336130,"County Ground, Bristol",England,Ireland,ODI,Ireland,field,Unknown
1339595,"Mangaung Oval, Bloemfontein",South Africa,England,ODI,South Africa,bat,South Africa
1339596,"Mangaung Oval, Bloemfontein",England,South Africa,ODI,South Africa,field,South Africa
1339597,"Diamond Oval, Kimberley",England,South Africa,ODI,South Africa,field,England
1339602,"Buffalo Park, East London",West Indies,South Africa,ODI,West Indies,bat,West Indies
1339603,"Senwes Park, Potchefstroom",West Indies,South Africa,ODI,South Africa,field,South Africa
1339607,"Willowmoore Park, Benoni",Netherlands,South Africa,ODI,South Africa,field,South Africa
1339608,"The Wanderers Stadium, Johannesburg",South Africa,Netherlands,ODI,Netherlands,field,South Africa
1339611,"National Stadium, Karachi",New Zealand,Pakistan,ODI,Pakistan,field,Pakistan
1339612,"National Stadium, Karachi",New Zealand,Pakistan,ODI,New Zealand,bat,New Zealand
1339613,"National Stadium, Karachi",Pakistan,New Zealand,ODI,Pakistan,bat,New Zealand
1339619,Rawalpindi Cricket Stadium,New Zealand,Pakistan,ODI,Pakistan,field,Pakistan
1339620,Rawalpindi Cricket Stadium,New Zealand,Pakistan,ODI,Pakistan,field,Pakistan
1339621,"National Stadium, Karachi",Pakistan,New Zealand,ODI,New Zealand,field,Pakistan
1339622,"National Stadium, Karachi",Pakistan,New Zealand,ODI,New Zealand,field,Pakistan
1339623,"National Stadium, Karachi",New Zealand,Pakistan,ODI,New Zealand,bat,New Zealand
1340845,"Shere Bangla National Stadium, Mirpur",India,Bangladesh,ODI,Bangladesh,field,Bangladesh
1340846,"Shere Bangla National Stadium, Mirpur",Bangladesh,India,ODI,Bangladesh,bat,Bangladesh
1340847,"Zahur Ahmed Chowdhury Stadium, Chattogram",India,Bangladesh,ODI,Bangladesh,field,India
